Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Caloundra,54,1742911200,2025-03-26T00:00:00,-26.8462,153.15577,1.394,2.36,7.69,4.938,26.0,84.4,-99.9,-99.9
Caloundra,54,1742913000,2025-03-26T00:30:00,-26.84621,153.15574,1.447,2.82,7.14,4.819,26.05,84.4,-99.9,-99.9
Caloundra,54,1742914800,2025-03-26T01:00:00,-26.84621,153.15572,1.452,2.3,7.14,4.878,26.0,85.8,-99.9,-99.9
Caloundra,54,1742916600,2025-03-26T01:30:00,-26.84623,153.15562,1.457,2.71,7.14,4.938,26.05,88.6,-99.9,-99.9
Caloundra,54,1742918400,2025-03-26T02:00:00,-26.84624,153.15559,1.458,2.54,7.14,5.0,26.0,94.2,-99.9,-99.9
Caloundra,54,1742920200,2025-03-26T02:30:00,-26.84638,153.1554,1.421,2.58,7.69,4.878,25.95,94.2,-99.9,-99.9
Caloundra,54,1742922000,2025-03-26T03:00:00,-26.84665,153.15529,1.452,2.29,7.69,4.938,25.95,92.8,-99.9,-99.9
Caloundra,54,1742923800,2025-03-26T03:30:00,-26.84693,153.15534,1.293,2.17,7.14,5.0,25.95,88.6,-99.9,-99.9
Caloundra,54,1742925600,2025-03-26T04:00:00,-26.84699,153.1554,1.291,2.44,7.69,4.819,26.0,87.2,-99.9,-99.9
Caloundra,54,1742927400,2025-03-26T04:30:00,-26.84699,153.1554,1.408,2.44,7.14,4.651,26.05,85.8,-99.9,-99.9
Caloundra,54,1742929200,2025-03-26T05:00:00,-26.84701,153.15542,1.322,2.15,7.14,5.0,26.05,83.0,-99.9,-99.9
Caloundra,54,1742931000,2025-03-26T05:30:00,-26.84696,153.15538,1.347,2.3,6.67,4.762,26.05,90.0,-99.9,-99.9
Caloundra,54,1742932800,2025-03-26T06:00:00,-26.84698,153.1554,1.479,2.48,7.69,4.651,26.0,83.0,-99.9,-99.9
Caloundra,54,1742934600,2025-03-26T06:30:00,-26.84692,153.15536,1.348,2.05,7.14,4.938,26.0,91.4,-99.9,-99.9
Caloundra,54,1742936400,2025-03-26T07:00:00,-26.84678,153.15531,1.317,2.26,7.14,4.706,26.0,83.0,-99.9,-99.9
Caloundra,54,1742938200,2025-03-26T07:30:00,-26.84653,153.15534,1.511,3.18,7.69,4.598,26.0,90.0,-99.9,-99.9
Caloundra,54,1742940000,2025-03-26T08:00:00,-26.84635,153.15549,1.432,2.14,7.69,5.063,25.95,83.0,-99.9,-99.9
Caloundra,54,1742941800,2025-03-26T08:30:00,-26.84629,153.15557,1.495,2.35,7.69,4.762,25.9,95.6,-99.9,-99.9
Caloundra,54,1742943600,2025-03-26T09:00:00,-26.84626,153.15568,1.576,2.21,7.69,4.878,25.95,88.6,-99.9,-99.9
Caloundra,54,1742945400,2025-03-26T09:30:00,-26.84623,153.15579,1.45,2.73,7.69,5.0,25.9,85.8,-99.9,-99.9
Caloundra,54,1742947200,2025-03-26T10:00:00,-26.84622,153.15587,1.458,2.35,7.69,5.0,25.9,78.8,-99.9,-99.9
Caloundra,54,1742949000,2025-03-26T10:30:00,-26.84624,153.15587,1.554,2.73,7.14,5.0,25.85,83.0,-99.9,-99.9
Caloundra,54,1742950800,2025-03-26T11:00:00,-26.84622,153.15587,1.463,2.53,7.69,5.263,25.85,90.0,-99.9,-99.9
Caloundra,54,1742952600,2025-03-26T11:30:00,-26.84622,153.15585,1.454,2.45,7.69,5.263,25.85,84.4,-99.9,-99.9
Caloundra,54,1742954400,2025-03-26T12:00:00,-26.84621,153.15579,1.459,2.32,7.69,5.263,25.9,90.0,-99.9,-99.9
Caloundra,54,1742956200,2025-03-26T12:30:00,-26.8462,153.15579,1.553,2.42,7.69,5.195,25.9,84.4,-99.9,-99.9
Caloundra,54,1742958000,2025-03-26T13:00:00,-26.84621,153.15579,1.546,3.01,7.69,5.333,25.9,91.4,-99.9,-99.9
Caloundra,54,1742959800,2025-03-26T13:30:00,-26.84623,153.15581,1.509,2.2,7.69,5.195,25.9,99.8,-99.9,-99.9
Caloundra,54,1742961600,2025-03-26T14:00:00,-26.84623,153.15572,1.552,2.49,7.69,5.128,25.9,84.4,-99.9,-99.9
Caloundra,54,1742963400,2025-03-26T14:30:00,-26.84625,153.15564,1.536,2.22,7.14,4.938,25.85,92.8,-99.9,-99.9
Caloundra,54,1742965200,2025-03-26T15:00:00,-26.84631,153.15549,1.663,2.85,7.69,4.878,25.85,90.0,-99.9,-99.9
Caloundra,54,1742967000,2025-03-26T15:30:00,-26.84638,153.1554,1.551,2.51,7.69,5.0,25.9,95.6,-99.9,-99.9
Caloundra,54,1742968800,2025-03-26T16:00:00,-26.84661,153.15529,1.587,2.81,7.69,4.878,25.85,94.2,-99.9,-99.9
Caloundra,54,1742970600,2025-03-26T16:30:00,-26.84681,153.15529,1.649,2.47,7.69,4.938,25.85,90.0,-99.9,-99.9
Caloundra,54,1742972400,2025-03-26T17:00:00,-26.84691,153.15534,1.538,2.45,7.14,4.878,25.8,92.8,-99.9,-99.9
Caloundra,54,1742974200,2025-03-26T17:30:00,-26.84696,153.15538,1.622,2.54,7.69,4.878,25.8,87.2,-99.9,-99.9
Caloundra,54,1742976000,2025-03-26T18:00:00,-26.84695,153.15536,1.576,2.51,7.69,4.938,25.8,85.8,-99.9,-99.9
Caloundra,54,1742977800,2025-03-26T18:30:00,-26.84688,153.15531,1.666,2.82,7.69,5.063,25.8,94.2,-99.9,-99.9
Caloundra,54,1742979600,2025-03-26T19:00:00,-26.84679,153.15529,1.624,2.56,7.69,5.128,25.8,94.2,-99.9,-99.9
Caloundra,54,1742981400,2025-03-26T19:30:00,-26.84667,153.15529,1.618,2.53,7.14,4.878,25.75,95.6,-99.9,-99.9
Caloundra,54,1742983200,2025-03-26T20:00:00,-26.8465,153.15531,1.666,3.07,7.69,5.063,25.7,99.8,-99.9,-99.9
Caloundra,54,1742985000,2025-03-26T20:30:00,-26.84632,153.15551,1.75,2.78,7.14,4.762,25.7,97.0,-99.9,-99.9
Caloundra,54,1742986800,2025-03-26T21:00:00,-26.84622,153.1557,1.605,2.54,7.14,5.0,25.7,95.6,-99.9,-99.9
Caloundra,54,1742988600,2025-03-26T21:30:00,-26.8462,153.15572,1.67,2.57,7.69,4.762,25.7,94.2,-99.9,-99.9
Caloundra,54,1742990400,2025-03-26T22:00:00,-26.8462,153.15577,1.781,2.64,7.69,4.878,25.7,104.1,-99.9,-99.9
Caloundra,54,1742992200,2025-03-26T22:30:00,-26.84621,153.15585,1.913,3.03,7.69,5.128,25.75,90.0,-99.9,-99.9
Caloundra,54,1742994000,2025-03-26T23:00:00,-26.84621,153.15585,1.867,3.04,7.69,5.263,25.75,94.2,-99.9,-99.9
Caloundra,54,1742995800,2025-03-26T23:30:00,-26.84621,153.15585,1.822,2.8,7.69,5.333,25.75,101.3,-99.9,-99.9
Caloundra,54,1742997600,2025-03-27T00:00:00,-26.8462,153.15583,1.817,3.34,7.69,5.405,25.8,95.6,-99.9,-99.9
Caloundra,54,1742999400,2025-03-27T00:30:00,-26.84621,153.15579,1.623,2.63,7.69,5.405,25.75,98.4,-99.9,-99.9
Caloundra,54,1743001200,2025-03-27T01:00:00,-26.84621,153.15574,1.77,3.1,7.69,5.128,25.75,101.3,-99.9,-99.9
Caloundra,54,1743003000,2025-03-27T01:30:00,-26.84621,153.15574,1.604,2.75,7.69,5.333,25.75,99.8,-99.9,-99.9
Caloundra,54,1743004800,2025-03-27T02:00:00,-26.84624,153.15566,1.615,2.51,7.69,5.063,25.75,108.3,-99.9,-99.9
Caloundra,54,1743006600,2025-03-27T02:30:00,-26.84631,153.15551,1.562,2.71,7.69,4.878,25.75,99.8,-99.9,-99.9
Caloundra,54,1743008400,2025-03-27T03:00:00,-26.84655,153.15531,1.532,2.3,7.69,4.938,25.75,99.8,-99.9,-99.9
Caloundra,54,1743010200,2025-03-27T03:30:00,-26.84678,153.15527,1.535,2.48,7.14,4.878,25.75,101.3,-99.9,-99.9
Caloundra,54,1743013800,2025-03-27T04:30:00,-26.84699,153.15538,1.592,2.41,7.69,4.938,25.7,92.8,-99.9,-99.9
Caloundra,54,1743015600,2025-03-27T05:00:00,-26.84698,153.15536,1.551,2.5,7.69,4.819,25.7,97.0,-99.9,-99.9
Caloundra,54,1743017400,2025-03-27T05:30:00,-26.84698,153.15538,1.639,2.82,7.14,4.706,25.65,95.6,-99.9,-99.9
Caloundra,54,1743019200,2025-03-27T06:00:00,-26.84696,153.15538,1.47,2.67,7.69,4.878,25.65,92.8,-99.9,-99.9
Caloundra,54,1743021000,2025-03-27T06:30:00,-26.84693,153.15536,1.54,2.67,7.69,4.938,25.65,102.7,-99.9,-99.9
Caloundra,54,1743022800,2025-03-27T07:00:00,-26.8469,153.15534,1.688,2.96,7.69,4.878,25.65,95.6,-99.9,-99.9
Caloundra,54,1743024600,2025-03-27T07:30:00,-26.84682,153.15529,1.607,2.52,7.69,5.0,25.6,94.2,-99.9,-99.9
Caloundra,54,1743026400,2025-03-27T08:00:00,-26.84665,153.15529,1.5,2.46,7.69,4.938,25.65,94.2,-99.9,-99.9
Caloundra,54,1743028200,2025-03-27T08:30:00,-26.84642,153.1554,1.463,2.5,7.69,4.938,25.6,99.8,-99.9,-99.9
Caloundra,54,1743030000,2025-03-27T09:00:00,-26.84629,153.15555,1.525,2.43,7.69,4.706,25.65,106.9,-99.9,-99.9
Caloundra,54,1743031800,2025-03-27T09:30:00,-26.84624,153.1557,1.584,3.23,8.33,4.706,25.6,99.8,-99.9,-99.9
Caloundra,54,1743033600,2025-03-27T10:00:00,-26.84622,153.15577,1.602,3.15,7.69,5.063,25.65,102.7,-99.9,-99.9
Caloundra,54,1743035400,2025-03-27T10:30:00,-26.84623,153.15579,1.657,2.99,7.69,5.128,25.6,97.0,-99.9,-99.9
Caloundra,54,1743037200,2025-03-27T11:00:00,-26.84623,153.15587,1.478,2.33,7.69,5.128,25.65,98.4,-99.9,-99.9
Caloundra,54,1743039000,2025-03-27T11:30:00,-26.84623,153.15585,1.563,2.65,7.69,5.063,25.65,87.2,-99.9,-99.9
Caloundra,54,1743040800,2025-03-27T12:00:00,-26.84621,153.15583,1.453,2.26,7.14,5.263,25.7,92.8,-99.9,-99.9
Caloundra,54,1743042600,2025-03-27T12:30:00,-26.8462,153.15581,1.388,2.21,7.14,5.128,25.7,102.7,-99.9,-99.9
Caloundra,54,1743044400,2025-03-27T13:00:00,-26.84621,153.15579,1.438,2.42,7.69,5.263,25.7,94.2,-99.9,-99.9
Caloundra,54,1743046200,2025-03-27T13:30:00,-26.84623,153.15579,1.289,1.98,7.69,5.0,25.7,92.8,-99.9,-99.9
Caloundra,54,1743048000,2025-03-27T14:00:00,-26.84623,153.15574,1.306,2.51,7.14,4.819,25.7,97.0,-99.9,-99.9
Caloundra,54,1743049800,2025-03-27T14:30:00,-26.84624,153.15572,1.211,1.93,7.14,4.706,25.7,101.3,-99.9,-99.9
Caloundra,54,1743051600,2025-03-27T15:00:00,-26.84622,153.15568,1.255,2.07,7.14,4.545,25.7,104.1,-99.9,-99.9
Caloundra,54,1743053400,2025-03-27T15:30:00,-26.84626,153.15555,1.423,2.3,6.67,4.545,25.7,95.6,-99.9,-99.9
Caloundra,54,1743055200,2025-03-27T16:00:00,-26.84644,153.15536,1.251,2.21,7.14,4.545,25.65,106.9,-99.9,-99.9
Caloundra,54,1743057000,2025-03-27T16:30:00,-26.84668,153.15527,1.328,2.17,7.14,4.255,25.65,92.8,-99.9,-99.9
Caloundra,54,1743058800,2025-03-27T17:00:00,-26.84693,153.15536,1.241,1.97,7.14,4.444,25.65,92.8,-99.9,-99.9
Caloundra,54,1743060600,2025-03-27T17:30:00,-26.84701,153.15542,1.293,2.27,6.67,4.348,25.65,92.8,-99.9,-99.9
Caloundra,54,1743062400,2025-03-27T18:00:00,-26.847,153.15544,1.327,2.04,6.67,4.545,25.6,98.4,-99.9,-99.9
Caloundra,54,1743064200,2025-03-27T18:30:00,-26.84698,153.15544,1.268,2.12,7.14,4.494,25.6,87.2,-99.9,-99.9
Caloundra,54,1743066000,2025-03-27T19:00:00,-26.84695,153.15538,1.276,2.29,7.14,4.494,25.6,98.4,-99.9,-99.9
Caloundra,54,1743067800,2025-03-27T19:30:00,-26.84688,153.15534,1.228,2.27,6.67,4.494,25.6,87.2,-99.9,-99.9
Caloundra,54,1743069600,2025-03-27T20:00:00,-26.84682,153.15531,1.153,2.37,7.14,4.545,25.6,94.2,-99.9,-99.9
Caloundra,54,1743071400,2025-03-27T20:30:00,-26.84657,153.15529,1.242,2.0,6.67,4.396,25.6,99.8,-99.9,-99.9
Caloundra,54,1743073200,2025-03-27T21:00:00,-26.84632,153.15547,1.344,2.25,5.88,4.396,25.55,91.4,-99.9,-99.9
Caloundra,54,1743075000,2025-03-27T21:30:00,-26.84625,153.15562,1.251,2.23,7.14,4.444,25.6,88.6,-99.9,-99.9
Caloundra,54,1743076800,2025-03-27T22:00:00,-26.84622,153.1557,1.352,2.27,6.67,4.301,25.55,78.8,-99.9,-99.9
Caloundra,54,1743078600,2025-03-27T22:30:00,-26.84621,153.15581,1.363,2.33,7.14,4.545,25.55,92.8,-99.9,-99.9
Caloundra,54,1743080400,2025-03-27T23:00:00,-26.84621,153.15587,1.405,2.46,7.14,4.545,25.55,90.0,-99.9,-99.9
Caloundra,54,1743082200,2025-03-27T23:30:00,-26.8462,153.15585,1.353,2.21,7.14,4.598,25.55,87.2,-99.9,-99.9
Caloundra,54,1743084000,2025-03-28T00:00:00,-26.8462,153.15585,1.367,2.51,6.67,4.762,25.55,87.2,-99.9,-99.9
Caloundra,54,1743085800,2025-03-28T00:30:00,-26.8462,153.15583,1.242,2.17,7.14,5.0,25.55,88.6,-99.9,-99.9
Caloundra,54,1743087600,2025-03-28T01:00:00,-26.84619,153.15577,1.267,2.05,6.67,4.706,25.55,95.6,-99.9,-99.9
Caloundra,54,1743089400,2025-03-28T01:30:00,-26.84619,153.15577,1.268,2.03,7.14,5.0,25.6,88.6,-99.9,-99.9
Caloundra,54,1743091200,2025-03-28T02:00:00,-26.8462,153.15572,1.288,2.24,6.67,4.706,25.55,92.8,-99.9,-99.9
Caloundra,54,1743093000,2025-03-28T02:30:00,-26.84622,153.15568,1.357,2.64,6.67,4.762,25.55,92.8,-99.9,-99.9
Caloundra,54,1743094800,2025-03-28T03:00:00,-26.84626,153.15559,1.332,2.28,6.67,4.598,25.55,94.2,-99.9,-99.9
Caloundra,54,1743096600,2025-03-28T03:30:00,-26.84638,153.1554,1.256,2.69,6.67,4.494,25.55,91.4,-99.9,-99.9
Caloundra,54,1743098400,2025-03-28T04:00:00,-26.84668,153.15527,1.341,1.91,6.67,4.494,25.55,88.6,-99.9,-99.9
Caloundra,54,1743100200,2025-03-28T04:30:00,-26.84693,153.15534,1.313,2.25,7.14,4.706,25.55,95.6,-99.9,-99.9
Caloundra,54,1743102000,2025-03-28T05:00:00,-26.84699,153.15538,1.249,2.03,7.14,4.762,25.55,91.4,-99.9,-99.9
Caloundra,54,1743103800,2025-03-28T05:30:00,-26.847,153.15542,1.209,2.25,6.67,4.651,25.55,92.8,-99.9,-99.9
Caloundra,54,1743105600,2025-03-28T06:00:00,-26.84702,153.15544,1.219,2.11,6.67,4.598,25.5,90.0,-99.9,-99.9
Caloundra,54,1743107400,2025-03-28T06:30:00,-26.847,153.15542,1.275,1.97,7.14,4.598,25.5,92.8,-99.9,-99.9
Caloundra,54,1743109200,2025-03-28T07:00:00,-26.847,153.15542,1.37,2.45,7.14,4.706,25.5,91.4,-99.9,-99.9
Caloundra,54,1743111000,2025-03-28T07:30:00,-26.84697,153.1554,1.301,2.3,7.14,4.938,25.5,90.0,-99.9,-99.9
Caloundra,54,1743112800,2025-03-28T08:00:00,-26.84691,153.15534,1.311,2.1,7.14,4.706,25.5,81.6,-99.9,-99.9
Caloundra,54,1743114600,2025-03-28T08:30:00,-26.84683,153.15534,1.297,2.19,7.14,4.651,25.5,83.0,-99.9,-99.9
Caloundra,54,1743116400,2025-03-28T09:00:00,-26.84661,153.15534,1.289,2.45,7.14,4.706,25.5,81.6,-99.9,-99.9
Caloundra,54,1743118200,2025-03-28T09:30:00,-26.84637,153.15547,1.315,2.13,7.14,4.938,25.5,80.2,-99.9,-99.9
Caloundra,54,1743120000,2025-03-28T10:00:00,-26.84626,153.15564,1.324,1.95,7.14,5.0,25.55,87.2,-99.9,-99.9
Caloundra,54,1743121800,2025-03-28T10:30:00,-26.84624,153.15579,1.451,2.72,6.67,5.0,25.55,84.4,-99.9,-99.9
Caloundra,54,1743123600,2025-03-28T11:00:00,-26.84622,153.15585,1.337,1.95,7.14,5.195,25.55,85.8,-99.9,-99.9
Caloundra,54,1743125400,2025-03-28T11:30:00,-26.84623,153.15589,1.445,2.25,7.14,4.878,25.55,77.3,-99.9,-99.9
Caloundra,54,1743129000,2025-03-28T12:30:00,-26.84619,153.15587,1.235,1.91,7.14,5.479,25.55,90.0,-99.9,-99.9
Caloundra,54,1743130800,2025-03-28T13:00:00,-26.84619,153.15581,1.261,2.38,7.14,5.195,25.55,83.0,-99.9,-99.9
Caloundra,54,1743132600,2025-03-28T13:30:00,-26.84621,153.15581,1.273,1.97,7.14,5.128,25.55,99.8,-99.9,-99.9
Caloundra,54,1743134400,2025-03-28T14:00:00,-26.84621,153.15579,1.208,2.18,6.67,4.819,25.55,84.4,-99.9,-99.9
Caloundra,54,1743136200,2025-03-28T14:30:00,-26.84623,153.15577,1.228,2.03,6.67,4.878,25.55,87.2,-99.9,-99.9
Caloundra,54,1743138000,2025-03-28T15:00:00,-26.84621,153.15577,1.335,2.29,6.67,4.938,25.55,78.8,-99.9,-99.9
Caloundra,54,1743139800,2025-03-28T15:30:00,-26.84623,153.1557,1.247,2.09,6.67,4.819,25.55,83.0,-99.9,-99.9
Caloundra,54,1743141600,2025-03-28T16:00:00,-26.84626,153.15566,1.194,1.84,6.67,4.545,25.55,77.3,-99.9,-99.9
Caloundra,54,1743143400,2025-03-28T16:30:00,-26.84653,153.15531,1.172,2.05,6.67,4.598,25.55,94.2,-99.9,-99.9
Caloundra,54,1743145200,2025-03-28T17:00:00,-26.84681,153.15531,1.272,2.15,6.67,4.444,25.6,81.6,-99.9,-99.9
Caloundra,54,1743147000,2025-03-28T17:30:00,-26.84705,153.15547,1.234,2.46,6.67,4.545,25.55,85.8,-99.9,-99.9
Caloundra,54,1743148800,2025-03-28T18:00:00,-26.8471,153.15553,1.337,2.43,7.14,4.444,25.55,77.3,-99.9,-99.9
Caloundra,54,1743150600,2025-03-28T18:30:00,-26.84711,153.15553,1.322,2.07,6.25,4.494,25.6,64.7,-99.9,-99.9
Caloundra,54,1743152400,2025-03-28T19:00:00,-26.84707,153.15544,1.362,2.56,7.14,4.494,25.6,73.1,-99.9,-99.9
Caloundra,54,1743154200,2025-03-28T19:30:00,-26.84706,153.15544,1.501,2.58,7.14,4.651,25.6,66.1,-99.9,-99.9
Caloundra,54,1743156000,2025-03-28T20:00:00,-26.84703,153.15542,1.633,2.54,6.67,4.651,25.6,71.7,-99.9,-99.9
Caloundra,54,1743157800,2025-03-28T20:30:00,-26.84701,153.1554,1.606,2.64,6.25,4.819,25.6,70.3,-99.9,-99.9
Caloundra,54,1743159600,2025-03-28T21:00:00,-26.84697,153.15538,1.614,2.87,6.67,4.819,25.6,73.1,-99.9,-99.9
Caloundra,54,1743161400,2025-03-28T21:30:00,-26.84687,153.15531,1.58,2.42,6.67,4.938,25.6,75.9,-99.9,-99.9
Caloundra,54,1743163200,2025-03-28T22:00:00,-26.84679,153.15536,1.804,3.14,7.14,4.819,25.5,70.3,-99.9,-99.9
Caloundra,54,1743165000,2025-03-28T22:30:00,-26.84635,153.15555,1.961,3.6,7.14,5.128,25.5,67.5,-99.9,-99.9
Caloundra,54,1743166800,2025-03-28T23:00:00,-26.84628,153.15572,2.045,4.09,7.14,5.333,25.5,77.3,-99.9,-99.9
Caloundra,54,1743168600,2025-03-28T23:30:00,-26.84624,153.15589,2.321,4.06,7.14,5.714,25.5,74.5,-99.9,-99.9
Caloundra,54,1743170400,2025-03-29T00:00:00,-26.84622,153.15592,2.098,3.51,7.14,5.97,25.5,68.9,-99.9,-99.9
Caloundra,54,1743172200,2025-03-29T00:30:00,-26.84621,153.15589,2.194,3.91,7.14,5.797,25.5,70.3,-99.9,-99.9
Caloundra,54,1743174000,2025-03-29T01:00:00,-26.84619,153.15587,2.309,4.29,7.69,5.97,25.45,57.7,-99.9,-99.9
Caloundra,54,1743175800,2025-03-29T01:30:00,-26.8462,153.15585,2.317,3.51,7.14,5.97,25.45,61.9,-99.9,-99.9
Caloundra,54,1743177600,2025-03-29T02:00:00,-26.84618,153.15579,2.281,3.63,7.69,5.97,25.45,67.5,-99.9,-99.9
Caloundra,54,1743179400,2025-03-29T02:30:00,-26.8462,153.15581,2.179,3.63,7.69,5.882,25.55,74.5,-99.9,-99.9
Caloundra,54,1743181200,2025-03-29T03:00:00,-26.8462,153.15572,2.232,3.66,7.69,5.714,25.55,80.2,-99.9,-99.9
Caloundra,54,1743183000,2025-03-29T03:30:00,-26.84622,153.15566,2.251,3.47,7.69,5.714,25.5,83.0,-99.9,-99.9
Caloundra,54,1743186600,2025-03-29T04:30:00,-26.84656,153.15529,2.147,3.48,7.69,5.97,25.5,70.3,-99.9,-99.9
Caloundra,54,1743190200,2025-03-29T05:30:00,-26.8471,153.15549,2.259,4.0,7.69,5.797,25.5,77.3,-99.9,-99.9
Caloundra,54,1743192000,2025-03-29T06:00:00,-26.84712,153.15553,2.432,4.53,7.69,5.714,25.45,70.3,-99.9,-99.9
Caloundra,54,1743193800,2025-03-29T06:30:00,-26.84709,153.15549,2.397,4.2,7.14,5.634,25.5,70.3,-99.9,-99.9
Caloundra,54,1743195600,2025-03-29T07:00:00,-26.8471,153.15549,2.303,3.63,7.69,5.714,25.5,61.9,-99.9,-99.9
Caloundra,54,1743197400,2025-03-29T07:30:00,-26.84713,153.15553,2.653,4.76,7.69,5.714,25.45,66.1,-99.9,-99.9
Caloundra,54,1743199200,2025-03-29T08:00:00,-26.84715,153.15564,2.742,4.15,8.33,6.154,25.45,68.9,-99.9,-99.9
Caloundra,54,1743201000,2025-03-29T08:30:00,-26.84713,153.15557,2.569,4.07,7.69,5.882,25.45,61.9,-99.9,-99.9
Caloundra,54,1743202800,2025-03-29T09:00:00,-26.84712,153.15555,2.562,3.73,7.69,5.97,25.45,56.3,-99.9,-99.9
Caloundra,54,1743204600,2025-03-29T09:30:00,-26.84713,153.15562,3.108,4.53,8.33,5.97,25.45,67.5,-99.9,-99.9
Caloundra,54,1743206400,2025-03-29T10:00:00,-26.84713,153.15577,2.985,4.45,9.09,6.452,25.45,68.9,-99.9,-99.9
Caloundra,54,1743208200,2025-03-29T10:30:00,-26.84643,153.15604,3.016,4.81,8.33,6.349,25.45,73.1,-99.9,-99.9
Caloundra,54,1743210000,2025-03-29T11:00:00,-26.84631,153.15596,3.026,4.94,8.33,6.349,25.45,68.9,-99.9,-99.9
Caloundra,54,1743211800,2025-03-29T11:30:00,-26.84622,153.15594,3.206,5.63,9.09,6.78,25.45,60.5,-99.9,-99.9
Caloundra,54,1743213600,2025-03-29T12:00:00,-26.8462,153.15587,3.175,5.93,9.09,6.897,25.4,64.7,-99.9,-99.9
Caloundra,54,1743215400,2025-03-29T12:30:00,-26.84619,153.15589,3.167,4.88,9.09,7.018,25.45,66.1,-99.9,-99.9
Caloundra,54,1743217200,2025-03-29T13:00:00,-26.84617,153.15583,2.971,4.3,9.09,7.018,25.5,74.5,-99.9,-99.9
Caloundra,54,1743220800,2025-03-29T14:00:00,-26.84617,153.15585,3.083,5.02,9.09,7.018,25.55,80.2,-99.9,-99.9
Caloundra,54,1743222600,2025-03-29T14:30:00,-26.84617,153.15583,2.86,4.95,9.09,6.78,25.55,75.9,-99.9,-99.9
Caloundra,54,1743224400,2025-03-29T15:00:00,-26.84617,153.15579,2.567,4.97,9.09,6.897,25.55,87.2,-99.9,-99.9
Caloundra,54,1743226200,2025-03-29T15:30:00,-26.84615,153.15579,2.511,3.67,10.0,6.349,25.6,87.2,-99.9,-99.9
Caloundra,54,1743228000,2025-03-29T16:00:00,-26.84617,153.15579,2.582,3.76,9.09,6.349,25.55,80.2,-99.9,-99.9
Caloundra,54,1743229800,2025-03-29T16:30:00,-26.84618,153.15579,2.393,3.82,9.09,6.452,25.6,77.3,-99.9,-99.9
Caloundra,54,1743231600,2025-03-29T17:00:00,-26.84619,153.15572,2.462,3.55,9.09,6.557,25.55,81.6,-99.9,-99.9
Caloundra,54,1743233400,2025-03-29T17:30:00,-26.84635,153.15547,2.345,3.76,9.09,6.667,25.5,81.6,-99.9,-99.9
Caloundra,54,1743235200,2025-03-29T18:00:00,-26.84679,153.15536,2.243,3.64,9.09,6.452,25.45,83.0,-99.9,-99.9
Caloundra,54,1743237000,2025-03-29T18:30:00,-26.84693,153.15542,2.097,3.64,9.09,6.557,25.35,85.8,-99.9,-99.9
Caloundra,54,1743238800,2025-03-29T19:00:00,-26.84705,153.15553,2.289,3.56,9.09,6.557,25.35,78.8,-99.9,-99.9
Caloundra,54,1743240600,2025-03-29T19:30:00,-26.84709,153.15562,2.015,4.06,9.09,6.78,25.35,84.4,-99.9,-99.9
Caloundra,54,1743242400,2025-03-29T20:00:00,-26.84707,153.15555,2.067,3.68,9.09,6.349,25.4,81.6,-99.9,-99.9
Caloundra,54,1743244200,2025-03-29T20:30:00,-26.84706,153.15555,2.165,3.47,9.09,6.667,25.35,70.3,-99.9,-99.9
Caloundra,54,1743246000,2025-03-29T21:00:00,-26.84707,153.15559,2.023,3.32,9.09,6.897,25.35,85.8,-99.9,-99.9
Caloundra,54,1743247800,2025-03-29T21:30:00,-26.84706,153.15562,1.97,2.97,10.0,6.897,25.35,91.4,-99.9,-99.9
Caloundra,54,1743249600,2025-03-29T22:00:00,-26.84711,153.15574,1.873,3.02,10.0,6.897,25.35,83.0,-99.9,-99.9
Caloundra,54,1743251400,2025-03-29T22:30:00,-26.84707,153.15568,1.921,2.96,9.09,7.143,25.25,81.6,-99.9,-99.9
Caloundra,54,1743253200,2025-03-29T23:00:00,-26.84673,153.15557,1.803,2.98,9.09,7.018,25.25,81.6,-99.9,-99.9
Caloundra,54,1743255000,2025-03-29T23:30:00,-26.84627,153.15581,1.846,3.16,9.09,6.78,25.25,80.2,-99.9,-99.9
Caloundra,54,1743256800,2025-03-30T00:00:00,-26.84627,153.15607,1.735,3.47,10.0,7.018,25.15,87.2,-99.9,-99.9
Caloundra,54,1743258600,2025-03-30T00:30:00,-26.84625,153.15602,1.987,3.83,9.09,6.78,25.35,77.3,-99.9,-99.9
Caloundra,54,1743260400,2025-03-30T01:00:00,-26.8462,153.15598,2.064,3.2,9.09,6.78,25.25,71.7,-99.9,-99.9
Caloundra,54,1743262200,2025-03-30T01:30:00,-26.84617,153.15589,1.924,3.03,9.09,7.018,25.3,75.9,-99.9,-99.9
Caloundra,54,1743264000,2025-03-30T02:00:00,-26.84614,153.15585,1.694,2.87,10.0,6.557,25.3,87.2,-99.9,-99.9
Caloundra,54,1743265800,2025-03-30T02:30:00,-26.84614,153.15581,1.795,3.57,10.0,6.349,25.25,109.7,-99.9,-99.9
Caloundra,54,1743267600,2025-03-30T03:00:00,-26.84617,153.15581,1.67,2.67,9.09,6.452,25.45,92.8,-99.9,-99.9
Caloundra,54,1743269400,2025-03-30T03:30:00,-26.84617,153.15577,1.883,2.88,10.0,6.452,25.35,92.8,-99.9,-99.9
Caloundra,54,1743271200,2025-03-30T04:00:00,-26.84618,153.15572,1.523,2.72,10.0,7.018,25.3,81.6,-99.9,-99.9
